Name,HullIndexParent,WeaponType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,WeaponPriority,WeaponBehaviour,ReloadTime,HasLock,AffectorType,AffectorScaleFactor,AffectorPowerFactor,AffectorPositionX,AffectorPositionY,AffectorPositionZ,FiringTurnMaximum,FiringTurnStart,FiringTurnEnd,Roll,FiringPositionX,FiringPositionY,FiringPositionZ,FiringDirectionX,FiringDirectionY,FiringDirectionZ,Fitness
Teuthus-mutated,0,3,0.9,1.1,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.9,3,2,9.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-0.55,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,0,3,0.86,0.86,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.1400000000000001,0.86,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.1400000000000001,3,2,11.4,0,-1,1.0,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-0.55,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,9,6,0.88,1.12,0.88,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,88.0,0.0,0.0,1.12,0.88,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.88,2,2,1.12,0,-1,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.88,0.88
Teuthus-mutated,17,6,1.0,1.13,0.87,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,0.87,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.87,2,2,1.0,0,-1,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779999999999999,0.0,0.0,1.0,0.87
Teuthus-mutated,25,6,1.0,1.13,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,0.87,1.13,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.87,2,2,1.13,0,-1,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.87,0.87
Teuthus-mutated,31,6,0.87,1.13,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.13,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,2,2,1.13,0,-1,1.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.13,0.87
Teuthus-mutated,10,0,0.9,1.0,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.0,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.5,0,-1,0.9,1.1,0.0,0.0,0.0,1.1,0.9,0.9,0.0,0.0,0.05500000000000001,1.1,0.0,0.25,1.0,0.9
Teuthus-mutated,10,0,0.88,1.12,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,112.0,0.0,0.0,0.88,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.12,3,2,5.6,0,-1,0.88,1.0,0.0,0.0,0.0,1.12,1.0,0.88,0.0,0.0,-0.05,1.12,0.0,-0.28,1.0,0.88
Teuthus-mutated,10,0,1.13,1.13,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,0.87,1.13,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.13,3,2,4.35,0,-1,0.87,1.0,0.0,0.0,0.0,0.87,1.13,1.0,0.0,0.043500000000000004,0.0,0.87,0.2175,0.0,0.87,0.87
Teuthus-mutated,10,0,1.12,1.0,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,112.0,0.0,0.0,1.12,1.12,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.0,0,-1,1.0,1.12,0.0,0.0,0.0,1.12,1.12,1.12,0.0,-0.05,0.0,0.88,-0.25,0.0,1.0,0.88
Teuthus-mutated,18,0,1.0,0.89,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0.89,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,5.0,0,-1,1.11,1.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0555,0.89,0.0,0.2225,0.89,0.89
Teuthus-mutated,18,0,1.0,1.15,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,1.15,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.15,3,2,5.75,0,-1,1.15,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05,0.85,0.0,-0.2875,0.85,0.85
Teuthus-mutated,18,0,1.0,1.0,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,0.86,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,3,2,5.7,0,-1,0.86,1.1400000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.043000000000000003,0.0,0.86,0.25,0.0,1.1400000000000001,0.86
Teuthus-mutated,18,0,0.89,1.11,1.11,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,1.0,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,3,2,5.55,0,-1,0.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05,0.0,1.11,-0.25,0.0,1.11,0.89
Teuthus-mutated,11,0,1.0,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,4,2,0.2,0,-1,1.1400000000000001,1.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.86
Teuthus-mutated,19,0,1.1400000000000001,1.0,1.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.1400000000000001,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,4,2,0.228,0,-1,0.86,1.1400000000000001,0.0,0.0,0.0,21.66,8.6,16.34,0.0,0.0,0.0,1.0,0.0,0.0,0.86,0.86
Vermis-mutated,3,0,0.264,0.264,0.3,-0.47,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.88,1.0,00000001010000000000000000010110,00000000000000000000000000000000,-0.88,0.0,0.0,2,2,0.17600000000000002,0,-1,1.0,1.0,0.0,0.0,0.0,12.32,0.0,4.48,0.0,0.0,0.0,1.1,0.0,0.0,1.12,0.88
Vermis-mutated,3,0,0.261,0.3,0.33899999999999997,0.4089,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.87,1.13,00000001010000000000000000010110,00000000000000000000000000000000,1.13,0.0,0.0,2,2,0.226,0,-1,1.13,0.87,0.0,0.0,0.0,15.82,0.0,4.52,0.0,0.0,0.0,1.4125,0.0,0.0,1.0,0.87
Vermis-mutated,5,0,0.3,0.32999999999999996,0.3,-0.5760000000000001,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,0.9,0.9,00000001010000000000000000010110,00000000000000000000000000000000,-0.9,0.0,0.0,2,2,0.22000000000000003,0,-1,0.9,0.9,0.0,0.0,0.0,14.0,5.0,9.9,0.0,0.0,0.0,1.375,0.0,0.0,1.1,0.9
Vermis-mutated,5,0,0.33299999999999996,0.267,0.33299999999999996,0.5696,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.11,1.0,00000001010000000000000000010110,00000000000000000000000000000000,1.11,0.0,0.0,2,2,0.2,0,-1,0.89,1.0,0.0,0.0,0.0,12.46,5.55,9.0,0.0,0.0,0.0,1.1125,0.0,0.0,0.89,0.89
Vermis-mutated,7,0,0.3,0.258,0.258,-1.0715999999999999,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,0.86,1.0,00000001010000000000000000010110,00000000000000000000000000000000,-0.86,0.0,0.0,2,2,0.228,0,-1,1.1400000000000001,0.86,0.0,0.0,0.0,12.04,10.0,12.04,0.0,0.0,0.0,1.075,0.0,0.0,1.1400000000000001,0.86
Vermis-mutated,7,0,0.27,0.3,0.27,0.846,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.0,1.1,00000001010000000000000000010110,00000000000000000000000000000000,1.0,0.0,0.0,2,2,0.18,0,-1,0.9,1.0,0.0,0.0,0.0,12.6,11.0,14.0,0.0,0.0,0.0,1.25,0.0,0.0,1.1,0.9
Vermis-mutated,8,3,1.0,0.9,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.1,0.9,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,9.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.825,0.0,0.0,-1.0,0.9
Vermis-mutated,8,3,1.0,1.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,10.0,0,-1,1.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,-0.75,1.0,0.0,-1.0,0.9
Vermis-mutated,8,3,0.87,0.87,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,1.13,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,2,2,10.0,0,-1,1.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,0.0,-0.6525,-1.0,0.0,-1.13,0.87
Vermis-mutated,0,0,0.9,1.1,1.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,110.0,0.0,0.0,1.1,0.9,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,2,2,3.3,0,-1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.9,0.9
Vermis-mutated,0,0,1.11,0.89,1.11,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0.89,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,2,2,2.67,0,-1,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078099599999999995,0.007036,0.088558293,0.07036,0.0780996,1.10449107,0.89
Vermis-mutated,0,0,0.88,0.88,1.12,0.0,0.0,1.0,0.88,0.0,0.0,0.0,0.0,0,112.0,0.0,0.0,1.0,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.12,2,2,3.36,0,-1,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00619168,0.00619168,0.087563256,-0.07036,0.06191680000000001,0.87563256,0.88
Vermis-mutated,0,0,1.1400000000000001,0.86,1.0,0.0,0.0,1.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.86,2,2,3.0,0,-1,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007036,-0.00802104,0.0995037,0.060509600000000004,-0.07036,1.13434218,0.86
Vermis-mutated,0,0,1.0,1.12,1.12,0.0,0.0,1.0,1.12,0.0,0.0,0.0,0.0,0,88.0,0.0,0.0,0.88,1.12,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.12,2,2,3.36,0,-1,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00619168,-0.007036,0.111444144,-0.07036,-0.06191680000000001,0.87563256,0.88
Argos-mutated,34,3,1.12,0.88,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,10.0,0,100.0,0.0,0.0,1.0,1.0,00000000001000000000000000010110,00000000011000000000000000010110,0.0,0.0,0.88,2,2,11.2,0,-1,1.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41096000000000005,-0.9231199999999999,0.0,0.0,-0.88,0.88
Argos-mutated,35,3,1.15,1.15,0.85,0.0,0.0,0.0,1.15,0.0,0.0,0.0,11.5,0,100.0,0.0,0.0,0.85,1.15,00000000001000000000000000010110,00000000011000000000000000010110,0.0,0.0,1.15,2,2,10.0,0,-1,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39695,-1.20635,0.0,0.0,-1.15,0.85
Argos-mutated,11,3,0.9,1.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,1,2,1.0,0,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,1.1,0.9
Argos-mutated,12,3,1.1,1.1,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.9,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,1.0,0,-1,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.9,0.9
Argos-mutated,13,3,1.1,1.1,1.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.9,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,1,2,1.0,0,-1,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.9,0.9
Argos-mutated,14,3,1.13,1.13,1.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,1,2,1.13,0,-1,1.13,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10439999999999999,0.0,0.0,1.0,0.87
Argos-mutated,15,3,1.0,0.86,0.86,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,0.86,0.86,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1400000000000001,1,2,1.0,0,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368,0.0,0.0,1.1400000000000001,0.86
Argos-mutated,16,3,1.1400000000000001,0.86,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.1400000000000001,0.86,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,1.1400000000000001,0,-1,1.1400000000000001,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10319999999999999,0.0,0.0,1.1400000000000001,0.86
Argos-mutated,17,3,0.87,0.87,0.87,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,1.13,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,1,2,1.13,0,-1,1.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10439999999999999,0.0,0.0,0.87,0.87
Argos-mutated,18,3,1.0,1.1400000000000001,1.1400000000000001,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.86,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,0.86,0,-1,0.86,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368,0.0,0.0,1.0,0.86
Argos-mutated,19,3,1.12,1.0,1.12,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.12,1.12,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.88,1,2,0.88,0,-1,0.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,0.88,0.88
Argos-mutated,20,3,1.0,1.0,1.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,1,2,1.11,0,-1,0.89,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.11,0.89
Argos-mutated,0,3,1.0,1.0,1.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,1.13,0.87,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.87,1,2,5.0,0,-1,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779999999999999,0.0,0.0,0.0,0.87,0.87
Argos-mutated,32,3,1.13,1.13,1.13,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,0.87,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.13,2,2,4.35,0,-1,0.87,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655,0.0,0.0,0.87,0.87
Argos-mutated,33,3,1.1400000000000001,0.86,1.1400000000000001,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,0.86,0.86,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.86,2,2,5.7,0,-1,1.1400000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741,0.0,0.0,0.86,0.86
Argos-mutated,1,6,1.0,1.0,1.15,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.15,1.15,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.85,1,2,11.0,0,-1,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,-0.1,1.0,0.85
Argos-mutated,2,6,1.11,1.11,1.11,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0.89,0.89,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.0,1,2,12.21,0,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08900000000000001,0.0,-0.111,1.11,0.89
Argos-mutated,3,6,1.0,1.11,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.11,1,2,12.21,0,-1,1.11,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.08900000000000001,1.11,0.89
Argos-mutated,4,6,1.0,1.0,0.86,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.86,1,2,12.54,0,-1,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.0,-0.1,0.86,0.86
Orion-mutated,15,0,0.22,0.22,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.11,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.11,0,2,0.17800000000000002,0,-1,1.0,1.11,0.0,0.0,0.0,18.87,15.0,18.87,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,1.0,0.89
Orion-mutated,16,0,0.22,0.253,0.253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,85.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.85,0,2,0.23,0,-1,0.85,1.0,0.0,0.0,0.0,17.0,15.0,19.55,0.0,0.0,0.0,0.345,0.0,0.0,1.15,0.85
Orion-mutated,3,0,1.0,0.87,1.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.87,0,2,0.17400000000000002,0,-1,0.87,0.87,0.0,0.0,0.0,17.0,13.05,19.21,0.0,0.0,0.0,0.261,0.0,0.0,1.13,0.87
Orion-mutated,5,0,1.13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,1.0,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.226,0,-1,0.87,0.87,0.0,0.0,0.0,19.21,15.0,19.21,0.0,0.0,0.0,0.261,0.0,0.0,0.87,0.87
Orion-mutated,7,0,0.9,1.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.0,0.9,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.22000000000000003,0,-1,1.0,0.9,0.0,0.0,0.0,18.7,13.5,18.7,0.0,0.0,0.0,0.32999999999999996,0.0,0.0,1.0,0.9
Orion-mutated,9,0,1.0,0.9,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.9,1.1,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.2,0,-1,1.0,1.0,0.0,0.0,0.0,17.0,16.5,18.7,0.0,0.0,0.0,0.27,0.0,0.0,1.0,0.9
Orion-mutated,11,0,1.0,1.0,1.1400000000000001,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,0,2,0.228,0,-1,1.1400000000000001,1.0,0.0,0.0,0.0,19.38,15.0,17.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.86
Orion-mutated,31,0,0.8625,0.8625,0.75,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,1.15,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,2,2,0.17,0,-1,1.0,1.15,0.0,0.0,0.0,40.0,0.0,11.5,0.0,0.0,0.0,1.4375,0.0,0.0,1.0,0.85
Orion-mutated,32,0,0.8625,0.8625,0.6375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,85.0,0.0,0.0,1.15,1.15,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.15,2,2,0.23,0,-1,1.0,0.85,0.0,0.0,0.0,46.0,0.0,11.5,0.0,0.0,0.0,1.4375,0.0,0.0,1.0,0.85
Orion-mutated,33,0,1.6099999999999999,1.4,1.6099999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,1.15,1.15,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.15,3,2,0.2,0,-1,1.15,1.0,0.0,0.0,0.0,57.5,0.0,8.5,0.0,0.0,0.0,1.4375,0.0,0.0,0.85,0.85
Orion-mutated,34,0,1.218,1.5819999999999999,1.218,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,113.0,0.0,0.0,0.87,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.0,3,2,0.2,0,-1,1.0,0.87,0.0,0.0,0.0,56.5,0.0,8.7,0.0,0.0,0.0,1.4125,0.0,0.0,1.13,0.87
Orion-mutated,35,0,2.3,1.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.85,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.85,4,2,0.17,0,-1,1.15,1.15,0.0,0.0,0.0,51.0,0.0,17.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,0.85
Orion-mutated,36,0,1.8,2.0,2.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.1,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,1.1,4,2,0.2,0,-1,1.0,0.9,0.0,0.0,0.0,60.0,0.0,18.0,0.0,0.0,0.0,2.025,0.0,0.0,0.9,0.9
Teuthus-mutated,1,6,1.0,0.86,0.86,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,1.1400000000000001,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.86,1,2,1.0,0,-1,0.86,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.86,0.86
Teuthus-mutated,1,6,1.0,1.0,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0,89.0,0.0,0.0,1.0,0.89,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.89,1,2,1.0,0,-1,1.11,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1221,0.11,0.1,-0.0089,0.01,1.11,0.89
Teuthus-mutated,1,6,0.86,0.86,1.1400000000000001,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,0.0,0.0,0,86.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.1400000000000001,1,2,0.86,0,-1,1.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1254,0.08600000000000001,0.0086,0.0086,1.0,0.86
Teuthus-mutated,1,6,1.15,0.85,1.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.85,1.0,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,1.15,1,2,1.0,0,-1,1.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1265,-0.0935,0.115,-0.0115,-0.01,1.15,0.85
Teuthus-mutated,1,6,1.1,1.0,0.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.9,0.9,00000001010000000000000000010110,00000000000000000000000000000000,0.0,0.0,0.9,1,2,0.9,0,-1,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.121,0.11000000000000001,0.01,-0.01,0.9,0.9
Teuthus-mutated,0,3,1.1,1.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000000101000000000000000010110,0.0,0.0,1.0,3,2,10.0,0,-1,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.55,0.0,0.0,0.0,1.0,0.9
