Name,HullIndexParent,HullType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
Argos-mutated,-1,1,1.13,0.87,1.0,0.0,0.622,2.12,1.13,0.0,0.0,0.0,0.0087,5,-1.13,0.0,0.0,0.87,0.87,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Argos-mutated,-1,1,1.0,0.89,1.11,0.0,-0.55358,2.12,0.0,0.0,0.0,0.89,0.0089,5,-1.0,0.0,0.0,1.11,1.11,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.15,1.15,1.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,850.0,5,1150.0,0.0,0.0,1.0,1.15,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.15,1.0,0.85,0.0,0.812,-0.275,0.85,0.0,0.0,0.0,0.85,5,100.0,0.0,0.0,0.85,1.15,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,1.15,0.85,-0.36465000000000003,0.374,-0.306,0.601035,0.0,-0.7071,0.0,1.0,5,115.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.12,1.0,1.12,-0.647,0.4928,-0.36,0.6222479999999999,0.0,-0.791952,0.0,1.12,5,88.0,0.0,0.0,1.12,1.12,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,1.0,1.1400000000000001,0.86,0.48906,0.5016,-0.36,0.6081059999999999,0.0,0.6081059999999999,0.0,0.86,5,100.0,0.0,0.0,1.0,0.86,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,-1,1,1.0,1.0,1.0,0.56289,0.38280000000000003,-0.3132,0.615177,0.0,0.615177,0.0,1.13,5,113.0,0.0,0.0,1.13,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,1.0,1.0,0.9,-0.5121,-0.149,0.25649999999999995,0.63639,0.0,-0.63639,0.0,1.1,5,110.0,0.0,0.0,1.0,0.9,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,0.89,1.0,0.89,-0.786,-0.16538999999999998,0.31634999999999996,0.629319,0.0,-0.7071,0.0,1.11,5,100.0,0.0,0.0,1.11,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,0.9,1.0,0.6258999999999999,-0.1639,0.285,0.7071,0.0,0.7071,0.0,1.1,5,90.0,0.0,0.0,1.0,1.1,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,0.85,1.15,1.15,0.6681,-0.149,0.24224999999999997,0.7071,0.0,0.7071,0.0,1.15,5,85.0,0.0,0.0,1.15,0.85,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,0.9,0.9,1.1,0.0,-0.3674,0.6687,0.9,0.0,0.0,0.0,1.0,5,90.0,0.0,0.0,1.1,0.9,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,0.85,1.0,1.15,0.0,-0.3841,0.8381,1.15,0.0,0.0,0.0,1.15,5,85.0,0.0,0.0,0.85,0.85,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,0.85,1.15,0.0,0.0,-0.878,0.0,0.0,0.85,0.0,1.15,5,100.0,0.0,0.0,1.15,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.1400000000000001,1.0,0.86,0.0,1.0,-1.15,0.6081059999999999,0.0,0.0,0.6081059999999999,1.0,5,86.0,0.0,0.0,1.0,0.86,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,-1,1,1.0,0.88,1.0,0.0,-0.88,-1.012,0.791952,0.0,0.0,0.7071,1.12,5,100.0,0.0,0.0,0.88,1.12,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.242,0.242,0.22,0.0,1.35,-0.8784,1.0,0.0,0.0,0.0,1.0,5,90.0,0.0,0.0,1.1,0.9,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,0.198,0.22,0.22,0.0,-1.65,-0.8784,1.1,0.0,0.0,0.0,0.9,5,100.0,0.0,0.0,1.1,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,1.15,0.85,1.0,0.0,1.53,-0.46240000000000003,1.15,0.0,0.0,0.0,1.15,5,100.0,0.0,0.0,1.15,1.15,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,1.0,0.87,0.0,-1.566,-0.544,0.87,0.0,0.0,0.0,1.0,5,113.0,0.0,0.0,1.0,1.13,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,1.15,0.85,1.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,5,-0.85,0.0,0.0,0.85,1.15,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0,5,-1.1400000000000001,0.0,0.0,0.86,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,-1,1,1.0,0.85,0.85,0.0,0.0,0.0,0.0,1.15,0.0,0.0,1.15,5,-1.0,0.0,0.0,1.15,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.87,5,-1.0,0.0,0.0,1.13,0.87,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,1.8326,1.0,1.4993999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,-1.0,0.0,0.0,0.9,0.9,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,1.43276,0.86,1.8992399999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,-1.0,0.0,0.0,1.1400000000000001,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,-1,1,1.8326,0.9,1.8326,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.9,5,-1.0,0.0,0.0,1.1,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,1.4161,1.0,1.4161,0.0,0.0,0.0,0.0,0.0,0.85,0.0,1.15,5,-1.15,0.0,0.0,0.85,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,2.175,0.87,2.175,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.87,5,-0.87,0.0,0.0,1.13,1.13,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,2.5,0.9,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,5,-1.1,0.0,0.0,1.1,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,2.5,0.9,2.75,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.1,5,-1.1,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,2.8,1.12,2.2,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.0,5,-1.0,0.0,0.0,0.88,0.88,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.8475,0.8475,0.75,0.0,0.0,3.5,1.13,0.0,0.0,0.0,0.87,5,113.0,0.0,0.0,1.0,1.13,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,0.6675,0.6675,0.6675,0.0,0.0,-3.5,0.0,0.0,1.11,0.0,1.11,5,100.0,0.0,0.0,1.11,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.4,1.4,1.5679999999999998,-5.824,0.0,0.0,0.6222479999999999,0.0,-0.791952,0.0,1.0,5,88.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,1.4,1.218,1.5819999999999999,5.876,0.0,0.0,0.7990229999999999,0.0,0.7990229999999999,0.0,1.13,5,100.0,0.0,0.0,0.87,0.87,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,2.2800000000000002,1.72,2.2800000000000002,0.0,0.0,7.65,1.0,0.0,0.0,0.0,0.86,5,114.0,0.0,0.0,0.86,1.1400000000000001,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Orion-mutated,-1,1,2.22,2.22,2.0,0.0,0.0,-7.65,0.0,0.0,1.11,0.0,1.11,5,100.0,0.0,0.0,0.89,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,0.88,0.88,1.12,-1.0,0.586,4.75,0.88,0.0,0.0,0.0,1.12,5,100.0,0.0,0.0,1.12,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.89,1.0,1.11,0.0,0.586,5.2725,1.0,0.0,0.0,0.0,1.0,5,111.0,0.0,0.0,0.89,1.11,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,1.15,0.85,0.85,0.586,4.75,0.85,0.0,0.0,0.0,1.15,5,100.0,0.0,0.0,1.15,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,0.87,1.0,1.0,-0.87,-0.66218,4.1325,0.87,0.0,0.0,0.0,0.87,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,1.11,0.89,1.11,0.0,-0.52154,4.2275,1.0,0.0,0.0,0.0,1.11,5,89.0,0.0,0.0,0.89,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,0.88,1.12,1.0,-0.65632,4.75,0.88,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.12,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.88,0.88,0.88,-1.0,0.65632,-4.75,0.88,0.0,0.0,0.0,1.12,5,112.0,0.0,0.0,1.0,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.85,1.0,1.15,0.0,0.4981,-4.0375,0.85,0.0,0.0,0.0,1.15,5,85.0,0.0,0.0,0.85,1.15,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.0,1.0,1.0,0.89,0.52154,-5.2725,1.0,0.0,0.0,0.0,0.89,5,111.0,0.0,0.0,1.0,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,1.11,0.89,-1.0,-0.6504599999999999,-4.2275,1.0,0.0,0.0,0.0,0.89,5,111.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,0.88,0.88,1.0,0.0,-0.586,-4.75,1.12,0.0,0.0,0.0,1.12,5,88.0,0.0,0.0,1.12,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,0.85,1.0,0.85,1.0,-0.4981,-4.0375,1.0,0.0,0.0,0.0,0.85,5,100.0,0.0,0.0,0.85,0.85,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,0.9,1.0,1.0,-6.4125,0.5274,0.0,0.9,0.0,0.0,0.0,0.9,5,100.0,0.0,0.0,0.9,0.9,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,1.0,1.15,0.85,-7.125,-0.586,0.0,1.0,0.0,0.0,0.0,1.15,5,85.0,0.0,0.0,1.0,0.85,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Orion-mutated,-1,1,1.13,1.13,1.13,6.19875,0.5098199999999999,0.0,0.87,0.0,0.0,0.0,0.87,5,100.0,0.0,0.0,1.0,1.13,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Orion-mutated,-1,1,0.89,1.0,1.0,6.34125,-0.6504599999999999,0.0,0.89,0.0,0.0,0.0,1.11,5,100.0,0.0,0.0,1.11,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,1.0,1.0,-7.8375,1.4274,0.0,0.9,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Orion-mutated,-1,1,0.88,0.88,1.0,-7.98,-1.39568,0.0,0.88,0.0,0.0,0.0,1.0,5,112.0,0.0,0.0,0.88,0.88,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Orion-mutated,-1,1,1.0,1.0,1.0,7.125,1.41154,0.0,0.89,0.0,0.0,0.0,0.89,5,111.0,0.0,0.0,0.89,0.89,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Orion-mutated,-1,1,1.0,1.0,0.86,8.1225,-1.36396,0.0,0.86,0.0,0.0,0.0,0.86,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,1.0,1.0,1.12,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.12,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,1,1.12,1.0,0.88,0.0,0.0,0.53504192,0.88,0.0,0.0,0.0,0.0112,5,264.0,0.0,0.0,0.0112,1.12,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,1,1.0,1.1400000000000001,1.0,0.39786,0.0,0.69393054,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,0.86,1.1400000000000001,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,1,0.86,0.86,1.0,-0.349,0.0,0.52349146,1.1400000000000001,0.0,0.0,0.0,0.0086,5,-0.86,0.0,0.0,0.86,0.86,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,1.0,1.0,1.0,0.95,0.0,0.72,0.0,0.0,0.0,0.88,0.0112,5,88.0,0.0,0.0,1.0,1.12,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,0,1.11,0.89,0.89,0.8454999999999999,0.0,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.11,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Teuthus-mutated,-1,0,1.0,1.11,1.0,0.8454999999999999,0.0,2.0424,0.0,0.0,0.0,1.11,0.0089,5,111.0,0.0,0.0,1.11,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Teuthus-mutated,-1,0,1.15,1.15,1.0,1.0925,0.0,2.4,0.0,0.0,0.0,1.15,0.01,5,85.0,0.0,0.0,1.0,0.85,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,0,1.0,0.85,0.85,0.95,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,0.85,0.85,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,1,1.0,1.11,0.89,0.8454999999999999,0.0,2.9663272800000002,0.0,0.0,0.0,1.11,0.0089,5,89.0,0.0,0.0,1.0,0.89,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Teuthus-mutated,-1,1,1.0,0.88,0.88,0.836,0.0,4.75328,0.0,0.0,0.0,0.88,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,1,1.15,1.0,1.15,1.0925,0.0,4.779798,0.0,0.0,0.0,1.15,0.01,5,115.0,0.0,0.0,1.15,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,0,0.85,0.85,0.85,-0.95,0.0,0.828,0.0,0.0,0.0,0.85,0.01,5,85.0,0.0,0.0,1.15,0.85,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,0,1.0,1.13,0.87,-1.0735,0.0,1.4464000000000001,0.0,0.0,0.0,1.0,0.01,5,87.0,0.0,0.0,1.13,0.87,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Teuthus-mutated,-1,0,1.1,1.0,1.0,-1.045,0.0,2.024,0.0,0.0,0.0,1.0,0.011,5,100.0,0.0,0.0,1.1,1.1,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Teuthus-mutated,-1,0,1.0,0.86,0.86,-1.083,0.0,2.4,0.0,0.0,0.0,1.0,0.0086,5,100.0,0.0,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,0.88,1.0,0.88,-0.836,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,112.0,0.0,0.0,1.12,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,1,1.0,1.0,0.89,-0.95,0.0,2.9663272800000002,0.0,0.0,0.0,1.0,0.0111,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Teuthus-mutated,-1,1,0.88,1.12,1.0,-1.064,0.0,4.75328,0.0,0.0,0.0,1.12,0.01,5,100.0,0.0,0.0,1.12,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,1,1.0,1.0,1.11,-1.0545,0.0,4.25402022,0.0,0.0,0.0,1.11,0.0089,5,100.0,0.0,0.0,0.89,0.89,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Teuthus-mutated,-1,0,0.86,1.1400000000000001,0.86,0.0,0.95,0.8208,0.0,0.0,0.0,1.1400000000000001,0.0086,5,114.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,1.0,0.87,1.0,0.0,0.95,1.4464000000000001,0.0,0.0,0.0,1.0,0.011300000000000001,5,100.0,0.0,0.0,1.0,1.13,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Teuthus-mutated,-1,0,1.15,1.15,1.15,0.0,0.95,1.84,0.0,0.0,0.0,0.85,0.0115,5,115.0,0.0,0.0,1.0,1.15,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,0,0.86,1.0,0.86,0.0,0.817,2.4,0.0,0.0,0.0,1.1400000000000001,0.0086,5,114.0,0.0,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,0.85,0.85,0.85,0.0,0.95,2.516,0.0,0.0,0.0,1.15,0.01,5,85.0,0.0,0.0,1.15,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,1,0.86,1.0,1.0,0.0,0.95,2.86633872,0.0,0.0,0.0,0.86,0.01,5,114.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,1.0,1.0,1.0,0.0,-0.95,0.8064,0.0,0.0,0.0,0.88,0.0112,5,88.0,0.0,0.0,1.0,1.12,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,0,0.88,1.12,1.12,0.0,-0.836,1.4336,0.0,0.0,0.0,1.12,0.01,5,112.0,0.0,0.0,1.0,0.88,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Teuthus-mutated,-1,0,1.1400000000000001,0.86,0.86,0.0,-0.95,1.84,0.0,0.0,0.0,0.86,0.0086,5,86.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Teuthus-mutated,-1,0,0.87,1.13,1.13,0.0,-1.0735,2.7119999999999997,0.0,0.0,0.0,0.87,0.0087,5,87.0,0.0,0.0,0.87,1.13,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Teuthus-mutated,-1,0,1.0,0.85,1.15,0.0,-1.0925,3.404,0.0,0.0,0.0,1.0,0.0085,5,85.0,0.0,0.0,0.85,0.85,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Teuthus-mutated,-1,1,1.0,1.0,1.1400000000000001,0.0,-0.95,2.86633872,0.0,0.0,0.0,0.86,0.0114,5,114.0,0.0,0.0,1.1400000000000001,1.1400000000000001,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Vermis-mutated,-1,1,0.89,1.0,1.11,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.89,5,1000.0,0.0,0.0,1.0,0.89,00000001010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Vermis-mutated,-1,0,1.1400000000000001,0.86,0.86,0.0,0.0,-2.10997698,1.0,0.0,0.0,0.0,0.043000000000000003,5,-0.86,0.0,0.0,1.1400000000000001,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Vermis-mutated,-1,0,1.0788,1.0788,1.0,0.0,0.0,-3.3183192000000004,0.87,0.0,0.0,0.0,0.045,5,-1.0,0.0,0.0,0.87,1.13,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,0,1.65,1.65,0.8370000000000001,0.0,0.0,-6.3713012,1.1,0.0,0.0,0.0,0.044,5,-1.1,0.0,0.0,1.0,1.1,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Vermis-mutated,-1,0,0.74,0.74,1.0,0.0,0.0,-7.736513,0.88,0.0,0.0,0.0,0.039200000000000006,5,-1.12,0.0,0.0,1.12,0.88,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Vermis-mutated,-1,0,1.0509,0.8091,1.0509,0.0,0.0,-10.88285033,1.0,0.0,0.0,0.0,0.03,5,-1.13,0.0,0.0,0.87,0.87,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,0,1.311,1.14,0.966,0.0,0.0,-9.74112155,0.85,0.0,0.0,0.0,0.02125,5,-1.0,0.0,0.0,1.15,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Vermis-mutated,-1,0,0.4611,0.5989,0.7482,0.0,0.0,-11.47791,1.0,0.0,0.0,0.0,0.02,5,-1.0,0.0,0.0,0.87,1.13,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,0,0.69,0.51,0.6375,0.0,0.0,-17.01975505,0.85,0.0,0.0,0.0,0.03,5,-1.15,0.0,0.0,0.85,0.85,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Vermis-mutated,-1,0,1.0,0.87,1.13,0.0,0.0,0.696696,1.0,0.0,0.0,0.0,0.011300000000000001,5,-1.0,0.0,0.0,0.87,0.87,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,1,1.1,1.1,1.1,0.0,0.0,2.276,1.1,0.0,0.0,0.0,-0.009000000000000001,5,-1.0,0.0,0.0,1.1,0.9,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Vermis-mutated,-1,0,1.1,1.0,1.1,0.0,0.0,0.7656,1.1,0.0,0.0,0.0,0.011,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Vermis-mutated,-1,0,0.88,1.0,0.88,-6.009919999999999,0.0,-1.617,0.88,0.0,0.0,0.0,0.0112,5,-1.0,0.0,0.0,1.0,1.12,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Vermis-mutated,-1,0,1.0,1.1400000000000001,1.1400000000000001,5.366,0.0,-1.617,0.0,0.0,0.0,1.0,0.01,5,-1.1400000000000001,0.0,0.0,1.1400000000000001,0.86,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Vermis-mutated,-1,0,1.13,1.13,1.0,0.0,0.0,-17.18424,1.0,0.0,0.0,0.0,0.0087,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,0,1.0,0.89,1.0,0.0,2.1667199999999998,-10.545,0.89,0.0,0.0,0.0,0.0089,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Vermis-mutated,-1,0,1.11,1.0,1.0,-1.157,1.3,-10.545,1.11,0.0,0.0,0.0,0.0111,5,-1.11,0.0,0.0,0.89,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Vermis-mutated,-1,0,1.13,1.0,1.0,-1.69824,0.0,-9.5,0.7990229999999999,0.0,0.0,0.7071,0.0087,5,-0.87,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Vermis-mutated,-1,0,1.0,1.0,0.89,-1.3,-1.443,-9.5,0.7848809999999999,0.0,0.0,0.7071,0.0111,5,-1.0,0.0,0.0,0.89,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
