Name,HullIndexFirst,HIF-ScaleX,HIF-ScaleY,HIF-ScaleZ,HIF-PositionX,HIF-PositionY,HIF-PositionZ,HIF-OrientationW,HIF-OrientationX,HIF-OrientationY,HIF-OrientationZ,HullIndexSecond,HIS-ScaleX,HIS-ScaleY,HIS-ScaleZ,HIS-PositionX,HIS-PositionY,HIS-PositionZ,HIS-OrientationW,HIS-OrientationX,HIS-OrientationY,HIS-OrientationZ,Fitness
Teuthus-mutated,10,0.89,1.0,0.89,0.8454999999999999,0.0,4.71084,0.0,0.0,0.0,1.0,11,0.89,0.89,1.0,1.0545,0.0,4.25402022,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,0,1.1,1.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.1,0.9,0.9,-0.95,0.0,0.648,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,12,1.0,1.0,1.1,-0.95,0.0,0.648,0.0,0.0,0.0,1.0,13,1.1,1.1,0.9,-0.95,0.0,1.28,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,13,1.13,1.13,1.0,-0.8265,0.0,1.4464000000000001,0.0,0.0,0.0,1.0,14,1.0,1.13,1.13,-0.8265,0.0,2.0792,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,14,1.12,0.88,1.0,-1.064,0.0,1.84,0.0,0.0,0.0,1.0,15,0.88,1.0,1.12,-0.836,0.0,2.4,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,15,1.0,1.11,1.0,-1.0545,0.0,2.4,0.0,0.0,0.0,1.0,16,1.0,1.0,1.11,-0.8454999999999999,0.0,2.96,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,16,1.15,1.0,1.0,-0.95,0.0,2.96,0.0,0.0,0.0,1.0,17,1.0,1.0,1.0,-0.8075,0.0,3.8328948,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,17,1.1,1.1,1.0,-0.855,0.0,3.6662472,0.0,0.0,0.0,1.0,18,1.1,1.0,1.0,-1.045,0.0,3.8196,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,18,1.12,1.0,1.12,-1.064,0.0,3.73472,0.0,0.0,0.0,1.0,19,1.0,1.12,0.88,-0.836,0.0,4.779798,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,0,1.0,1.11,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1.11,1.0,1.11,0.0,0.95,0.72,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,20,1.0,0.86,0.86,0.0,1.083,0.8208,0.0,0.0,0.0,1.0,21,1.0,0.86,1.0,0.0,0.817,1.28,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,21,1.0,0.9,1.0,0.0,1.045,1.1520000000000001,0.0,0.0,0.0,1.0,22,0.9,1.0,1.1,0.0,0.855,1.6560000000000001,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,22,1.1400000000000001,0.86,1.1400000000000001,0.0,0.817,1.5824,0.0,0.0,0.0,1.0,23,0.86,1.1400000000000001,1.1400000000000001,0.0,0.817,2.064,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,23,0.86,1.1400000000000001,1.1400000000000001,0.0,0.95,2.7359999999999998,0.0,0.0,0.0,1.0,24,0.86,1.1400000000000001,1.1400000000000001,0.0,0.817,2.96,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,24,1.0,1.0,1.15,0.0,1.0925,2.516,0.0,0.0,0.0,1.0,25,1.15,1.15,0.85,0.0,1.0925,3.332952,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,0.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,1.15,0.85,1.0,0.0,-1.0925,0.72,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,26,1.15,1.15,0.85,0.0,-1.0925,0.72,0.0,0.0,0.0,1.0,27,1.15,0.85,0.85,0.0,-0.8075,1.088,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,27,1.0,1.12,1.0,0.0,-1.064,1.1264,0.0,0.0,0.0,1.0,28,0.88,1.0,1.0,0.0,-0.836,1.84,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,28,0.89,1.11,1.11,0.0,-0.8454999999999999,1.84,0.0,0.0,0.0,1.0,29,1.0,1.11,1.11,0.0,-0.8454999999999999,2.4,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,29,1.0,1.0,1.0,0.0,-0.95,2.7359999999999998,0.0,0.0,0.0,1.0,30,0.86,1.0,1.0,0.0,-1.083,2.96,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,30,1.11,0.89,1.0,0.0,-0.95,2.6344,0.0,0.0,0.0,1.0,31,1.0,0.89,0.89,0.0,-0.8454999999999999,2.9663272800000002,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,0,1.1400000000000001,0.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.1400000000000001,1.1400000000000001,0.0,0.0,0.41083576,1.0,0.0,0.0,0.0,0.86
Teuthus-mutated,0,1.11,0.89,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.11,1.11,1.11,0.31061,0.0,0.67566921,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,0,0.89,0.89,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,0.89,1.11,-0.31061,0.0,0.608711,1.0,0.0,0.0,0.0,0.89
Teuthus-mutated,0,1.0,1.13,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.13,1.0,1.0,0.8265,0.0,0.72,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,4,1.0,1.0,0.88,0.95,0.0,0.6335999999999999,0.0,0.0,0.0,1.0,5,1.12,1.0,0.88,0.836,0.0,1.1264,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,5,1.11,0.89,1.11,1.0545,0.0,1.28,0.0,0.0,0.0,1.0,6,0.89,0.89,1.11,0.95,0.0,2.0424,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,6,1.1400000000000001,1.1400000000000001,1.1400000000000001,1.083,0.0,2.0976,0.0,0.0,0.0,1.0,7,1.0,1.0,1.0,0.817,0.0,2.7359999999999998,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,7,0.85,1.15,1.15,0.8075,0.0,2.76,0.0,0.0,0.0,1.0,8,1.15,1.15,1.0,1.0925,0.0,2.516,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,8,1.0,0.9,0.9,0.95,0.0,2.664,0.0,0.0,0.0,1.0,9,1.0,1.1,0.9,1.045,0.0,3.6662472,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,9,0.86,0.86,0.86,1.083,0.0,3.7995652800000004,0.0,0.0,0.0,1.0,10,0.86,1.1400000000000001,1.1400000000000001,0.817,0.0,3.6498399999999998,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,10,1.13,1.13,0.87,0.8265,0.0,4.795719999999999,0.0,0.0,0.0,1.0,11,1.13,0.87,0.87,0.95,0.0,5.4011717400000006,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,0,1.15,0.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.15,0.85,1.0,-1.0925,0.0,0.612,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,12,1.0,1.12,1.12,-1.064,0.0,0.6335999999999999,0.0,0.0,0.0,1.0,13,1.0,1.12,0.88,-0.836,0.0,1.4336,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,13,1.0,1.11,1.11,-0.8454999999999999,0.0,1.1392,0.0,0.0,0.0,1.0,14,0.89,1.0,1.11,-1.0545,0.0,1.84,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,14,1.0,0.85,1.0,-0.95,0.0,1.564,0.0,0.0,0.0,1.0,15,0.85,1.15,0.85,-0.95,0.0,2.04,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,15,1.0,0.9,1.0,-1.045,0.0,2.6399999999999997,0.0,0.0,0.0,1.0,16,1.0,1.0,1.1,-1.045,0.0,2.664,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,16,1.0,0.89,1.0,-0.95,0.0,3.2856,0.0,0.0,0.0,1.0,17,1.11,1.0,1.0,-0.8454999999999999,0.0,2.9663272800000002,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,17,1.0,1.0,1.11,-0.95,0.0,3.332952,0.0,0.0,0.0,1.0,18,1.0,1.11,1.0,-0.8454999999999999,0.0,3.77716,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,18,1.12,0.88,0.88,-0.836,0.0,4.75328,0.0,0.0,0.0,1.0,19,0.88,0.88,1.12,-0.836,0.0,4.779798,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,0,0.87,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1.13,1.13,1.13,0.0,1.0735,0.8136,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,20,1.0,1.1,0.9,0.0,0.855,0.648,0.0,0.0,0.0,1.0,21,0.9,1.0,0.9,0.0,1.045,1.28,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,21,0.85,0.85,0.85,0.0,1.0925,1.28,0.0,0.0,0.0,1.0,22,0.85,0.85,1.15,0.0,0.8075,2.116,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,22,1.0,1.0,1.0,0.0,1.0735,2.0792,0.0,0.0,0.0,1.0,23,1.13,0.87,0.87,0.0,0.8265,2.4,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,23,1.1,1.0,1.1,0.0,0.95,2.16,0.0,0.0,0.0,1.0,24,1.0,1.1,1.1,0.0,0.95,3.256,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,24,0.88,1.0,0.88,0.0,0.836,3.3152,0.0,0.0,0.0,1.0,25,1.0,1.12,1.12,0.0,0.836,3.73290624,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,0,0.88,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,0.88,1.0,1.12,0.0,-0.95,0.6335999999999999,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,26,1.0,1.12,0.88,0.0,-0.95,0.72,0.0,0.0,0.0,1.0,27,1.0,1.0,1.0,0.0,-0.836,1.1264,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,27,0.9,0.9,0.9,0.0,-1.045,1.28,0.0,0.0,0.0,1.0,28,1.0,1.0,1.0,0.0,-0.855,1.84,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,28,1.0,1.12,1.0,0.0,-0.95,1.6192000000000002,0.0,0.0,0.0,1.0,29,1.0,1.12,1.12,0.0,-0.95,2.4,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,29,1.0,1.15,1.0,0.0,-0.8075,2.04,0.0,0.0,0.0,1.0,30,1.0,1.0,1.0,0.0,-0.95,3.404,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,30,1.1400000000000001,1.1400000000000001,0.86,0.0,-0.817,2.5456,0.0,0.0,0.0,1.0,31,1.1400000000000001,0.86,0.86,0.0,-0.95,3.332952,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,0,1.12,1.0,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.12,0.88,0.88,0.0,0.0,0.42039008,1.0,0.0,0.0,0.0,0.88
Teuthus-mutated,0,1.0,0.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.85,0.85,1.0,0.40135,0.0,0.51740435,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,1.0,0.9,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.1,1.0,1.0,-0.349,0.0,0.5478399,1.0,0.0,0.0,0.0,0.9
Teuthus-mutated,0,1.13,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.87,1.0,0.87,0.8265,0.0,0.6264,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,4,1.0,1.11,1.0,0.8454999999999999,0.0,0.72,0.0,0.0,0.0,1.0,5,0.89,0.89,1.11,0.8454999999999999,0.0,1.4208,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,5,0.9,1.1,1.1,0.95,0.0,1.1520000000000001,0.0,0.0,0.0,1.0,6,0.9,1.0,1.1,0.855,0.0,1.84,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,6,1.0,0.87,1.0,0.8265,0.0,1.6008,0.0,0.0,0.0,1.0,7,1.0,0.87,1.13,0.8265,0.0,2.7119999999999997,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,7,0.9,1.1,1.0,0.95,0.0,2.16,0.0,0.0,0.0,1.0,8,0.9,1.0,1.0,0.855,0.0,3.256,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,8,0.85,1.15,1.0,0.8075,0.0,2.96,0.0,0.0,0.0,1.0,9,1.15,0.85,1.0,0.8075,0.0,3.8328948,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,9,1.1,1.1,1.0,1.045,0.0,3.6662472,0.0,0.0,0.0,1.0,10,1.1,0.9,0.9,0.855,0.0,4.6684,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,10,0.86,1.1400000000000001,1.0,0.817,0.0,4.244,0.0,0.0,0.0,1.0,11,0.86,1.1400000000000001,1.1400000000000001,1.083,0.0,4.779798,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,0,0.9,0.9,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.0,1.0,0.9,-0.95,0.0,0.72,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,12,1.15,1.0,1.15,-1.0925,0.0,0.828,0.0,0.0,0.0,1.0,13,0.85,1.15,1.0,-0.8075,0.0,1.088,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,13,1.1,1.0,0.9,-1.045,0.0,1.408,0.0,0.0,0.0,1.0,14,1.1,1.0,1.1,-0.855,0.0,2.024,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,14,1.0,1.1,1.0,-1.045,0.0,2.024,0.0,0.0,0.0,1.0,15,1.0,0.9,1.0,-0.855,0.0,2.16,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,15,1.0,0.9,1.1,-1.045,0.0,2.6399999999999997,0.0,0.0,0.0,1.0,16,1.0,0.9,0.9,-1.045,0.0,2.96,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,16,0.88,0.88,1.0,-0.836,0.0,2.96,0.0,0.0,0.0,1.0,17,0.88,1.12,1.12,-0.836,0.0,3.332952,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,17,1.0,1.11,1.0,-0.8454999999999999,0.0,3.69957672,0.0,0.0,0.0,1.0,18,1.0,1.0,0.89,-0.95,0.0,3.77716,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,18,1.0,0.85,1.0,-0.8075,0.0,3.6073999999999997,0.0,0.0,0.0,1.0,19,0.85,1.15,1.15,-0.95,0.0,4.0628283000000005,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,1.1,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0.9,0.9,0.9,0.0,1.045,0.72,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,20,1.0,1.13,1.13,0.0,0.95,0.6264,0.0,0.0,0.0,1.0,21,1.0,0.87,0.87,0.0,0.8265,1.1136,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,21,0.86,0.86,1.0,0.0,0.95,1.4592,0.0,0.0,0.0,1.0,22,1.1400000000000001,1.1400000000000001,0.86,0.0,0.95,2.0976,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,22,0.85,1.0,1.0,0.0,0.95,1.84,0.0,0.0,0.0,1.0,23,1.15,1.0,1.15,0.0,0.8075,2.04,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,23,0.9,1.1,0.9,0.0,0.95,2.4,0.0,0.0,0.0,1.0,24,1.1,1.0,1.0,0.0,0.855,2.664,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,24,1.0,1.0,1.0,0.0,1.064,2.6048,0.0,0.0,0.0,1.0,25,0.88,1.0,1.12,0.0,0.95,3.332952,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,0,1.13,1.13,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,1.0,0.87,0.87,0.0,-0.8265,0.6264,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,26,1.0,1.0,1.0,0.0,-0.8454999999999999,0.7991999999999999,0.0,0.0,0.0,1.0,27,0.89,1.0,0.89,0.0,-0.95,1.28,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,27,0.86,1.1400000000000001,1.0,0.0,-1.083,1.1008,0.0,0.0,0.0,1.0,28,1.1400000000000001,0.86,1.0,0.0,-0.817,2.0976,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,28,1.0,0.9,1.1,0.0,-0.855,2.024,0.0,0.0,0.0,1.0,29,0.9,0.9,1.0,0.0,-0.95,2.6399999999999997,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,29,1.1400000000000001,1.0,1.0,0.0,-0.817,2.064,0.0,0.0,0.0,1.0,30,1.0,0.86,0.86,0.0,-0.95,2.96,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,30,0.85,0.85,1.15,0.0,-1.0925,2.96,0.0,0.0,0.0,1.0,31,1.0,1.15,0.85,0.0,-1.0925,3.332952,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,1.0,1.1,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.9,1.0,1.1,0.0,0.0,0.5254875999999999,1.0,0.0,0.0,0.0,0.9
Teuthus-mutated,0,0.86,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.86,1.1400000000000001,1.0,0.30013999999999996,0.0,0.69393054,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,0,0.86,0.86,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,1.0,1.1400000000000001,-0.349,0.0,0.69393054,1.0,0.0,0.0,0.0,0.86
Teuthus-mutated,0,1.0,1.15,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.0,1.0,1.15,0.8075,0.0,0.72,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,4,1.0,1.15,0.85,1.0925,0.0,0.72,0.0,0.0,0.0,1.0,5,1.15,0.85,1.0,1.0925,0.0,1.088,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,5,1.0,1.15,1.0,0.95,0.0,1.28,0.0,0.0,0.0,1.0,6,1.15,0.85,0.85,0.95,0.0,2.116,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,6,1.0,0.86,1.0,0.95,0.0,1.5824,0.0,0.0,0.0,1.0,7,1.0,1.0,1.1400000000000001,1.083,0.0,2.064,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,7,1.0,1.15,0.85,0.8075,0.0,2.4,0.0,0.0,0.0,1.0,8,1.0,1.15,1.0,0.8075,0.0,2.516,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,8,0.85,0.85,0.85,0.8075,0.0,2.96,0.0,0.0,0.0,1.0,9,1.0,1.0,1.0,1.0925,0.0,3.332952,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,9,1.0,1.0,0.87,1.0735,0.0,3.332952,0.0,0.0,0.0,1.0,10,1.13,0.87,1.0,0.95,0.0,3.69228,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,10,1.0,1.13,1.0,0.95,0.0,4.795719999999999,0.0,0.0,0.0,1.0,11,1.13,0.87,1.13,1.0735,0.0,5.4011717400000006,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,0,0.86,0.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.0,1.0,1.1400000000000001,-0.95,0.0,0.6192,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,12,0.86,0.86,1.0,-1.083,0.0,0.72,0.0,0.0,0.0,1.0,13,0.86,1.0,0.86,-0.95,0.0,1.4592,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,13,1.0,1.11,1.11,-0.8454999999999999,0.0,1.4208,0.0,0.0,0.0,1.0,14,1.0,1.0,1.0,-0.95,0.0,1.84,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,14,1.0,0.86,1.1400000000000001,-0.817,0.0,1.5824,0.0,0.0,0.0,1.0,15,1.0,1.0,1.0,-0.817,0.0,2.064,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,15,1.13,1.13,1.0,-0.95,0.0,2.4,0.0,0.0,0.0,1.0,16,1.0,0.87,1.13,-1.0735,0.0,3.3448,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,16,1.11,1.0,1.11,-1.0545,0.0,3.2856,0.0,0.0,0.0,1.0,17,0.89,0.89,1.11,-1.0545,0.0,3.69957672,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,17,1.12,1.12,0.88,-1.064,0.0,3.332952,0.0,0.0,0.0,1.0,18,1.12,1.0,1.0,-1.064,0.0,4.244,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,18,1.15,1.15,1.0,-0.95,0.0,3.6073999999999997,0.0,0.0,0.0,1.0,19,1.15,0.85,0.85,-0.8075,0.0,5.4967677,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,0.89,0.89,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1.0,0.89,0.89,0.0,0.8454999999999999,0.7991999999999999,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,20,0.85,1.0,1.15,0.0,1.0925,0.828,0.0,0.0,0.0,1.0,21,0.85,1.0,1.15,0.0,1.0925,1.28,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,21,0.85,1.0,1.15,0.0,0.95,1.28,0.0,0.0,0.0,1.0,22,1.15,0.85,1.0,0.0,0.8075,1.84,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,22,0.85,1.15,1.15,0.0,0.95,2.116,0.0,0.0,0.0,1.0,23,0.85,0.85,1.0,0.0,0.95,2.76,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,23,0.85,1.15,1.15,0.0,1.0925,2.76,0.0,0.0,0.0,1.0,24,0.85,1.15,1.15,0.0,0.95,2.516,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,24,0.85,1.15,1.0,0.0,0.95,2.516,0.0,0.0,0.0,1.0,25,1.0,0.85,1.15,0.0,0.95,3.332952,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,0,0.88,1.12,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,1.12,0.88,1.12,0.0,-1.064,0.6335999999999999,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,26,1.11,1.11,0.89,0.0,-0.8454999999999999,0.6408,0.0,0.0,0.0,1.0,27,1.0,0.89,0.89,0.0,-0.8454999999999999,1.4208,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,27,0.86,1.0,1.0,0.0,-0.817,1.4592,0.0,0.0,0.0,1.0,28,1.1400000000000001,1.0,1.0,0.0,-1.083,1.84,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,28,1.1,1.0,0.9,0.0,-1.045,2.024,0.0,0.0,0.0,1.0,29,0.9,1.0,1.1,0.0,-0.855,2.4,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,29,0.88,0.88,0.88,0.0,-0.95,2.112,0.0,0.0,0.0,1.0,30,1.0,1.12,1.12,0.0,-0.95,2.6048,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,30,1.1400000000000001,0.86,1.0,0.0,-1.083,3.3744,0.0,0.0,0.0,1.0,31,0.86,1.1400000000000001,1.1400000000000001,0.0,-0.817,3.7995652800000004,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.86,0.86,1.0,0.0,0.0,0.41083576,1.0,0.0,0.0,0.0,0.86
Teuthus-mutated,0,1.0,0.87,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.13,1.0,1.0,0.30362999999999996,0.0,0.608711,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,0,1.0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.1,0.9,1.1,-0.38389999999999996,0.0,0.6695821,1.0,0.0,0.0,0.0,0.9
Teuthus-mutated,0,1.12,0.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.12,0.88,0.88,0.836,0.0,0.6335999999999999,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,4,0.9,1.0,0.9,0.95,0.0,0.7919999999999999,0.0,0.0,0.0,1.0,5,0.9,1.0,1.1,1.045,0.0,1.408,0.0,0.0,0.0,1.0,0.9
Teuthus-mutated,5,0.89,1.0,1.11,0.95,0.0,1.1392,0.0,0.0,0.0,1.0,6,0.89,1.11,1.11,1.0545,0.0,1.6376000000000002,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,6,1.0,1.0,1.0,0.817,0.0,1.5824,0.0,0.0,0.0,1.0,7,0.86,1.0,1.1400000000000001,0.817,0.0,2.7359999999999998,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,7,0.88,0.88,0.88,0.836,0.0,2.112,0.0,0.0,0.0,1.0,8,1.12,1.0,0.88,0.836,0.0,3.3152,0.0,0.0,0.0,1.0,0.88
Teuthus-mutated,8,0.85,1.0,1.0,1.0925,0.0,2.96,0.0,0.0,0.0,1.0,9,0.85,0.85,1.0,1.0925,0.0,2.8330092000000002,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,9,1.0,1.1400000000000001,1.1400000000000001,0.817,0.0,2.86633872,0.0,0.0,0.0,1.0,10,1.0,1.1400000000000001,1.0,0.817,0.0,3.6498399999999998,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,10,1.1400000000000001,0.86,0.86,1.083,0.0,4.244,0.0,0.0,0.0,1.0,11,1.1400000000000001,1.1400000000000001,1.1400000000000001,0.95,0.0,5.448969720000001,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,0,0.86,1.1400000000000001,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1.1400000000000001,1.1400000000000001,1.0,-1.083,0.0,0.72,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,12,1.0,1.0,1.0,-0.8454999999999999,0.0,0.7991999999999999,0.0,0.0,0.0,1.0,13,1.0,1.0,1.0,-0.8454999999999999,0.0,1.1392,0.0,0.0,0.0,1.0,0.89
Teuthus-mutated,13,1.0,1.1400000000000001,1.1400000000000001,-0.817,0.0,1.28,0.0,0.0,0.0,1.0,14,0.86,1.0,0.86,-1.083,0.0,1.84,0.0,0.0,0.0,1.0,0.86
Teuthus-mutated,14,0.85,1.15,1.0,-0.8075,0.0,2.116,0.0,0.0,0.0,1.0,15,0.85,0.85,0.85,-0.8075,0.0,2.04,0.0,0.0,0.0,1.0,0.85
Teuthus-mutated,15,1.13,1.13,0.87,-1.0735,0.0,2.7119999999999997,0.0,0.0,0.0,1.0,16,1.0,1.13,0.87,-0.8265,0.0,3.3448,0.0,0.0,0.0,1.0,0.87
Teuthus-mutated,16,0.87,1.13,0.87,-0.95,0.0,3.3448,0.0,0.0,0.0,1.0,17,1.0,1.0,1.13,-1.0735,0.0,3.7662357600000003,0.0,0.0,0.0,1.0,0.87
