Name,HullIndexParent,HullType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
DaimonTrial-baseline,-1,1,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTrial-baseline,-1,1,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTrial-baseline,-1,1,1.0,1.0,1.0,4.0,-3.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTrial-baseline,-1,1,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTrial-baseline,-1,1,1.0,1.0,1.0,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretBlade-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,70.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,-1.9,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,-1.9,1.8,0.0,0.7071,0.0,0.0,0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,-1.9,-1.8,0.0,0.7071,0.0,0.0,-0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,-3.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,1.9,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,1.9,1.8,0.0,0.7071,0.0,0.0,0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,1.9,-1.8,0.0,0.7071,0.0,0.0,-0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompound-baseline,-1,1,1.5,1.5,1.5,3.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,70.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,-1.9,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,-1.9,1.8,0.0,0.7071,0.0,0.0,0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,-1.9,-1.8,0.0,0.7071,0.0,0.0,-0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,-3.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,1.9,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,1.9,1.8,0.0,0.7071,0.0,0.0,0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,1.9,-1.8,0.0,0.7071,0.0,0.0,-0.7071,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretCompoundLaser-baseline,-1,1,1.5,1.5,1.5,3.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretLaser-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretMissile-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonTurretProjectile-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,200.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.0,0.875999,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.34,0.34,0.34,0.0,1.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.0,-0.875999,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.34,0.34,0.34,0.0,-1.36,0.0,0.0,0.0,0.0,1.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,-0.64,0.875999,0.12,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,-0.82,0.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,-0.82,-0.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,-0.64,-0.875999,0.12,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,1.0,1.0,1.0,-1.96,0.36,0.0,0.0,0.0,0.0,1.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,1.0,1.0,1.0,-1.96,-0.36,0.0,0.0,0.0,0.0,1.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.88,0.88,0.88,-1.42,0.37,0.2,0.0,0.0,1.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.88,0.88,0.88,-1.42,-0.37,0.2,0.0,0.0,0.0,1.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.64,0.875999,0.12,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.82,0.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.82,-0.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,1,0.24,0.24,0.24,0.64,-0.875999,0.12,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,1.0,1.0,1.0,1.96,0.36,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,1.0,1.0,1.0,1.96,-0.36,0.0,0.0,1.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.88,0.88,0.88,1.42,0.37,0.2,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DaimonZeta-baseline,-1,0,0.88,0.88,0.88,1.42,-0.37,0.2,0.0,1.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlpha-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlpha-baseline,-1,0,0.5,0.5,0.5,0.0,-0.1,0.8,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlphaLaser-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlphaLaser-baseline,-1,0,0.5,0.5,0.5,0.0,-0.1,0.8,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlphaSpike-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneAlphaSpike-baseline,-1,0,0.5,0.5,0.5,0.0,-0.1,0.8,1.0,0.0,0.0,0.0,100.0,5,30.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneBeta-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,300.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneBeta-baseline,-1,1,0.25,0.25,0.25,-0.83,0.07,-0.37,1.0,0.0,0.0,0.0,100.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneBeta-baseline,-1,1,0.25,0.25,0.25,0.83,0.07,-0.37,1.0,0.0,0.0,0.0,100.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
DroneBeta-baseline,-1,1,0.4,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Frosty-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5,125.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Frosty-baseline,-1,0,1.0,1.0,1.0,0.8,-0.3,0.75,0.965,0.0,0.258,0.0,2.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.78,1.0,0.0,0.0,0.0,1.0,1,10.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.42,1.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,-0.214,1.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Ichthyos-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,-0.47,1.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Jack-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5,125.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Jack-baseline,-1,0,1.0,1.0,1.0,0.0,-0.537235,0.0,1.0,0.0,0.0,0.0,2.0,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Kroma-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5,200.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
KromaChild-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5,50.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
KromaElite-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Larva-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Larva-baseline,-1,0,0.9,0.9,0.9,0.0,0.0,-2.207311,1.0,0.0,0.0,0.0,0.1,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Larva-baseline,-1,0,0.8,0.8,0.8,0.0,0.0,-4.210758,1.0,0.0,0.0,0.0,0.1,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Larva-baseline,-1,0,0.7,0.7,0.7,0.0,0.0,-6.012255,1.0,0.0,0.0,0.0,0.1,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Larva-baseline,-1,0,0.7,0.7,0.7,0.0,0.0,-7.712053,1.0,0.0,0.0,0.0,0.3,5,1000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,0.0,-0.076923,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,0.0,0.692308,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,-0.153846,-0.538462,0.153846,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,0.153846,-0.538462,0.153846,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,-0.153846,-0.538462,-0.153846,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCCreeper-baseline,-1,0,1.0,1.0,1.0,0.153846,-0.538462,-0.153846,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,0.0,0.066667,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,0.0,0.692308,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,-0.333333,0.466667,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,0.333333,0.466667,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,-0.133333,-0.333333,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,0.133333,-0.333333,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
MCSkeleton-baseline,-1,0,1.0,1.0,1.0,-0.433679,-0.064838,0.0,1.0,0.0,0.0,0.0,0.05,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,4000.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,-1.4,0.59,-0.65,0.915,0.049,-0.379,-0.12,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,1.4,0.59,-0.65,-0.12,0.379,-0.049,0.915,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,-1.4,-0.59,-0.65,0.915,-0.049,-0.379,0.12,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,1.4,-0.59,-0.65,0.12,0.379,0.049,0.915,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,-0.55,0.0,1.29,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,0.55,0.0,1.29,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,-3.3,1.0,-2.0,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,3.3,1.0,-2.0,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,-3.3,-1.0,-2.0,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Maia-baseline,-1,0,1.0,1.0,1.0,3.3,-1.0,-2.0,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Marble-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5,50.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Mars-baseline,-1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Mobula13-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
Mobula7-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaAlpha-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaAlphaDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaAlphaVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaDelta-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
MobulaDeltaDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaDeltaVersus-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaDummy-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.1,4,500.0,0.0,0.0,1.0,1.0,00000000101000000000000000010110,00000000101000000000000000010110,0.0,0.0,0.0,1
MobulaMu-baseline,-1,0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,100.0,4,1.0,0.0,0.0,4.0,8.0,00000001110000000000000000011100,00000001110000000000000000011110,0.0,0.0,0.0,1
